User Selection,Task Size,Offloading Ratio,Delay,UAV Hover Location X,UAV Hover Location Y
2,2598955,0.31,1.50,100.00,0.00
0,2595703,0.25,1.63,0.00,0.00
0,2456509,0.30,1.44,0.00,0.00
0,2592316,0.34,1.43,92.23,0.00
0,2506434,0.79,2.33,51.01,100.00
1,2291726,0.06,1.79,100.00,0.00
1,2531161,0.35,1.38,100.00,0.00
0,2166355,0.94,2.41,100.00,0.00
0,2562574,0.14,1.84,100.00,33.45
1,2357533,0.82,1.81,100.00,0.00
0,2614250,0.31,1.50,69.96,100.00
2,2515343,0.56,1.32,0.00,0.00
1,2193692,0.64,1.31,100.00,100.00
1,2411508,0.68,1.56,0.00,100.00
0,2550246,0.36,1.35,0.00,0.00
2,2472436,0.25,1.55,0.00,100.00
1,2128522,0.23,1.37,100.00,0.00
0,2161063,0.17,1.49,100.00,100.00
2,2216907,0.47,1.27,0.00,100.00
2,2462996,0.02,2.02,0.00,0.00
1,2480701,0.61,1.41,100.00,0.00
1,2098574,0.54,1.07,100.00,0.00
0,2488897,0.54,1.57,0.00,100.00
2,2223193,0.35,1.20,0.00,0.00
2,2443854,0.98,2.25,0.00,0.00
0,2364283,0.61,1.37,0.00,0.00
1,2434311,0.19,1.63,0.00,0.00
0,2204163,0.79,2.17,100.00,0.00
0,2518695,0.15,1.79,0.00,100.00
2,2610046,0.97,2.85,14.41,0.00
0,2115727,0.49,1.25,100.00,0.00
0,2443902,0.36,1.30,100.00,100.00
1,2177148,0.77,2.10,100.00,100.00
1,2568726,0.10,1.94,100.00,0.00
2,2407071,0.99,3.05,0.00,0.00
2,2167861,0.79,1.62,100.00,100.00
0,2470136,0.12,1.82,100.00,100.00
2,2562876,0.96,2.31,100.00,100.00
1,2211646,0.91,1.90,0.00,27.10
0,2472914,0.22,1.60,73.56,0.00
0,2578742,0.48,1.42,15.08,0.00
2,2430089,0.89,2.05,43.26,100.00
0,2592757,0.58,1.77,100.00,100.00
1,2570416,0.36,1.37,0.00,0.00
2,2603171,0.49,1.54,100.00,0.00
0,2098845,0.39,1.06,100.00,100.00
1,2502197,0.44,1.38,98.43,100.00
2,2246066,0.68,1.85,0.00,0.00
0,2490069,0.12,1.83,100.00,0.00
2,2112961,0.78,1.57,81.10,0.00
1,2114649,0.74,1.84,100.00,100.00
2,2263226,0.79,2.12,100.00,100.00
2,2256217,0.64,1.72,0.00,0.00
1,2376919,0.86,1.90,0.00,37.29
1,2171673,0.00,1.81,100.00,100.00
2,2298828,0.66,1.43,100.00,92.75
0,2322299,0.46,1.22,100.00,0.00
0,2525120,0.90,2.78,100.00,32.82
0,2469798,0.61,1.41,100.00,0.00
1,2385998,0.23,1.53,100.00,0.00
2,2383869,0.42,1.19,100.00,0.00
0,2282583,0.64,1.38,100.00,0.00
2,2204143,0.04,1.77,68.95,100.00
0,2572884,0.47,1.14,100.00,100.00
0,2126551,0.43,1.01,0.00,100.00
0,2163260,0.00,1.80,0.00,0.00
1,2323223,0.14,1.66,100.00,87.10
2,2405205,0.49,1.35,36.00,100.00
2,2254771,0.38,1.16,0.00,100.00
2,2476465,0.76,1.76,100.00,100.00
0,2250180,0.89,2.46,100.00,0.00
2,2251838,0.38,1.17,100.00,100.00
2,2116639,0.58,1.16,100.00,100.00
2,2216379,0.05,1.75,100.00,100.00
2,2376573,0.99,2.21,0.00,68.66
0,2513299,0.29,1.49,0.00,100.00
2,2249090,0.86,2.25,0.00,0.00
0,2132136,0.56,1.36,0.00,100.00
1,2531854,0.91,2.74,100.00,0.00
1,2363494,0.99,2.76,100.00,100.00
1,2139066,0.03,1.73,100.00,100.00
1,2206111,0.00,1.84,0.00,4.53
2,2419811,0.34,1.33,100.00,0.00
0,2418460,0.61,1.79,0.00,100.00
1,2404910,0.19,1.62,0.00,100.00
3,2496719,0.36,1.32,100.00,0.00
0,2164067,0.18,1.48,100.00,0.00
0,2199157,0.42,1.07,0.00,0.00
1,2591971,0.50,1.59,100.00,2.75
2,2265702,0.41,1.12,100.00,0.00
1,2256351,0.65,1.37,0.00,100.00
1,2156110,1.00,2.03,0.00,39.52
2,2358877,0.61,1.66,0.00,100.00
1,2206829,0.71,1.88,0.00,0.00
1,2173529,0.06,1.71,0.00,100.00
1,2246212,0.72,1.96,100.00,100.00
2,2201872,0.25,1.37,0.00,100.00
2,2538447,0.14,1.82,0.00,100.00
0,2268585,0.19,1.54,0.00,0.00
0,2124395,0.52,1.04,0.00,100.00
0,2321729,0.89,1.95,0.00,0.00
1,2143795,0.33,1.19,100.00,100.00
0,2401870,0.59,1.33,0.00,0.00
0,2228973,0.65,1.36,100.00,0.00
2,2153077,0.00,1.79,0.00,100.00
3,2267629,0.24,1.43,100.00,80.91
2,2128202,0.88,1.76,100.00,80.91
1,2477950,0.75,1.75,100.00,100.00
1,2378540,0.24,1.50,100.00,100.00
0,2523627,1.00,2.39,100.00,0.00
0,2103856,0.99,2.43,100.00,100.00
0,2555430,1.00,2.42,0.00,100.00
0,2163373,0.99,2.60,0.00,100.00
0,2586257,0.97,3.05,0.00,100.00
0,2097718,0.98,1.94,0.00,100.00
0,2342054,0.97,2.75,0.00,100.00
0,2602963,1.00,3.15,0.00,100.00
0,2547057,1.00,3.07,0.00,100.00
0,2185717,1.00,2.06,0.00,100.00
0,2366355,1.00,2.23,100.00,100.00
0,2227382,1.00,2.11,0.00,100.00
0,2451767,1.00,2.31,0.00,0.00
0,2484126,1.00,2.80,0.00,100.00
0,2579398,0.97,2.98,0.00,100.00
0,2547692,1.00,2.40,0.00,100.00
0,2517101,1.00,3.01,0.00,100.00
0,2406692,1.00,2.87,100.00,100.00
0,2149184,0.96,1.95,0.00,100.00
2,2108853,0.92,1.83,0.00,0.00
0,2604010,1.00,2.44,0.00,100.00
0,2107587,1.00,1.98,0.00,0.00
0,2231053,1.00,2.08,0.00,100.00
0,2278662,0.90,2.44,0.00,100.00
0,2166197,0.92,1.89,100.00,0.00
0,2459697,1.00,2.31,0.00,100.00
0,2371756,0.96,2.15,100.00,100.00
0,2148488,0.98,2.59,0.00,100.00
0,2198169,0.97,2.53,0.00,0.00
0,2528214,0.92,2.17,12.86,0.00
0,2146846,0.98,2.38,100.00,100.00
0,2176350,1.00,2.06,100.00,0.00
0,2167119,1.00,2.04,100.00,0.00
0,2519928,1.00,3.01,0.00,100.00
0,2233105,0.98,2.05,100.00,0.00
0,2385151,1.00,2.87,100.00,0.00
0,2519106,0.92,2.19,0.00,100.00
0,2414293,0.96,2.73,0.00,100.00
0,2105248,1.00,1.99,0.00,100.00
0,2515955,0.91,2.16,0.00,100.00
0,2119252,0.99,2.57,0.00,0.00
0,2418115,1.00,3.02,100.00,100.00
0,2620710,1.00,2.45,0.00,100.00
0,2245261,1.00,2.12,0.00,21.06
0,2247741,0.98,2.72,0.00,0.00
0,2522472,0.96,2.29,0.00,100.00
0,2548062,1.00,2.41,100.00,100.00
0,2187330,1.00,2.04,0.00,100.00
0,2153019,0.95,2.50,0.00,0.00
2,2126982,0.98,2.39,0.00,100.00
0,2202224,1.00,2.08,0.00,100.00
0,2215373,0.96,2.01,0.00,100.00
0,2188813,0.99,2.05,0.00,100.00
0,2431983,1.00,2.97,0.00,0.00
0,2160791,1.00,2.75,100.00,0.00
0,2600907,0.93,2.85,0.00,100.00
0,2404294,1.00,2.27,0.00,100.00
0,2131765,0.92,1.86,100.00,0.00
0,2402619,0.94,2.64,0.00,100.00
0,2529605,1.00,3.07,0.00,100.00
0,2307966,0.95,2.07,0.00,100.00
0,2614072,1.00,2.47,100.00,100.00
0,2470175,0.99,2.77,100.00,100.00
0,2570389,0.99,2.39,0.00,100.00
0,2566398,1.00,2.42,68.68,0.00
0,2287599,1.00,2.15,100.00,0.00
0,2110861,0.98,1.95,0.00,0.00
0,2103015,0.97,1.92,0.00,100.00
0,2139058,1.00,2.01,0.00,100.00
0,2216634,0.97,2.55,0.00,100.00
0,2427207,1.00,2.90,0.00,0.00
0,2527500,1.00,2.39,100.00,0.00
0,2340665,1.00,2.72,100.00,100.00
0,2417422,0.93,2.12,100.00,0.00
0,2360014,1.00,2.73,0.00,100.00
0,2339870,1.00,2.21,100.00,100.00
0,2353391,0.99,2.68,0.00,100.00
0,2151203,0.93,1.88,0.00,100.00
0,2211442,1.00,2.68,0.00,100.00
0,2567379,0.94,2.93,0.00,100.00
0,2102638,0.99,2.52,0.00,100.00
0,2580052,1.00,2.43,85.52,100.00
0,2234126,1.00,2.55,100.00,100.00
0,2345128,1.00,2.83,100.00,100.00
0,2286093,0.98,2.62,0.00,100.00
0,2175397,0.93,2.50,100.00,100.00
0,2565983,1.00,3.02,100.00,0.00
0,2295668,1.00,2.60,0.00,100.00
0,2178082,1.00,2.06,100.00,0.00
0,2466293,1.00,2.80,0.00,100.00
0,2442405,1.00,3.05,0.00,100.00
0,2256582,0.90,2.54,0.00,100.00
0,2559498,0.98,3.15,0.00,100.00
0,2109335,0.97,1.95,0.00,100.00
0,2305063,0.94,2.05,0.00,100.00
0,2533836,1.00,2.40,100.00,100.00
0,2337533,0.91,2.01,0.00,100.00
0,2461146,1.00,3.07,0.00,100.00
0,2523871,1.00,3.17,0.00,0.00
3,2613343,0.91,2.82,0.00,100.00
0,2277040,1.00,2.86,0.00,100.00
0,2144976,1.00,2.03,0.00,100.00
3,2561454,0.97,2.33,0.00,100.00
0,2299433,1.00,2.18,0.00,100.00
0,2302161,0.98,2.82,0.00,100.00
0,2169189,1.00,2.05,0.00,100.00
0,2509200,1.00,3.10,0.00,100.00
0,2437581,1.00,2.31,0.00,100.00
0,2119632,0.99,1.98,0.00,100.00
0,2220386,1.00,2.72,0.00,100.00
0,2545934,1.00,2.41,100.00,0.00
0,2323862,0.89,1.95,0.00,100.00
0,2360534,0.96,2.14,100.00,100.00
0,2298111,1.00,2.16,0.00,100.00
0,2135135,1.00,2.02,0.00,100.00
3,2558965,1.00,2.40,0.00,100.00
0,2165983,1.00,2.64,0.00,100.00
0,2250959,1.00,2.72,0.00,100.00
0,2260697,1.00,2.74,0.00,100.00
0,2595612,1.00,2.45,0.00,0.00
0,2560320,0.93,2.80,0.00,100.00
0,2289250,1.00,2.16,0.00,100.00
0,2309050,0.87,1.88,0.00,0.00
0,2377794,0.98,2.71,100.00,0.00
0,2486806,1.00,2.88,0.00,0.00
0,2168480,0.96,2.40,0.00,100.00
0,2363122,0.99,2.20,0.00,100.00
0,2267812,1.00,2.70,100.00,100.00
2,2209316,0.97,2.70,0.00,0.00
0,2420016,0.93,2.11,100.00,0.00
0,2300263,1.00,2.61,100.00,100.00
0,2513185,0.97,2.96,0.00,100.00
0,2484133,1.00,2.36,100.00,0.00
0,2149205,0.97,2.37,0.00,100.00
0,2427177,0.99,3.02,0.00,100.00
0,2580386,1.00,3.24,100.00,0.00
0,2181430,1.00,2.04,0.00,100.00
0,2391019,0.96,2.17,0.00,100.00
0,2134504,1.00,2.67,0.00,100.00
0,2516625,0.83,1.99,0.00,100.00
0,2575183,0.86,2.81,0.00,100.00
0,2500103,0.93,2.21,0.00,100.00
0,2266597,1.00,2.87,0.00,100.00
0,2185270,0.99,2.05,0.00,100.00
0,2569495,0.96,3.10,0.00,100.00
0,2390027,1.00,2.26,0.00,100.00
0,2315062,1.00,2.19,0.00,100.00
2,2240331,1.00,2.11,0.00,0.00
0,2489300,0.97,2.84,0.00,100.00
0,2366573,0.93,2.07,100.00,100.00
0,2470443,1.00,2.92,100.00,100.00
0,2166835,1.00,2.04,0.00,100.00
0,2595741,0.98,2.40,100.00,100.00
0,2166427,0.92,2.35,0.00,100.00
0,2212216,1.00,2.09,0.00,100.00
0,2198007,0.96,1.99,0.00,100.00
0,2376258,0.95,2.78,67.90,100.00
0,2187383,0.98,2.54,100.00,100.00
0,2404754,0.99,2.24,0.00,100.00
0,2259100,1.00,2.14,0.00,100.00
0,2474506,0.97,2.26,0.00,100.00
0,2376349,1.00,2.95,0.00,100.00
0,2563085,0.99,3.15,0.00,0.00
0,2614189,1.00,3.13,0.00,0.00
0,2264306,1.00,2.13,0.00,100.00
0,2589022,1.00,3.20,100.00,100.00
0,2349814,1.00,2.21,0.00,100.00
0,2347474,0.93,2.07,0.00,100.00
0,2421050,0.96,2.88,0.00,0.00
0,2396546,1.00,2.26,100.00,0.00
0,2224905,1.00,2.51,100.00,0.00
0,2279251,1.00,2.13,0.00,100.00
0,2250579,0.97,2.07,0.00,100.00
0,2439244,1.00,2.29,0.00,100.00
0,2573435,0.98,2.88,100.00,100.00
0,2199071,1.00,2.07,0.00,100.00
0,2539349,1.00,2.88,0.00,100.00
0,2608638,0.90,2.67,0.00,0.00
0,2448154,1.00,2.30,0.00,0.00
0,2353303,1.00,2.80,0.00,0.00
0,2189183,1.00,2.06,0.00,100.00
0,2196152,0.99,2.03,0.00,100.00
0,2112363,1.00,2.38,100.00,0.00
0,2408586,1.00,3.03,100.00,100.00
0,2305451,0.98,2.70,100.00,0.00
0,2258893,0.95,2.03,100.00,100.00
0,2307648,0.97,2.12,100.00,0.00
0,2176920,1.00,2.06,100.00,0.00
0,2257320,0.95,2.71,100.00,0.00
0,2588099,1.00,2.46,0.00,100.00
0,2133213,1.00,2.41,0.00,100.00
0,2584050,1.00,2.91,100.00,100.00
0,2408310,0.97,2.82,0.00,100.00
0,2342182,0.99,2.63,0.00,100.00
0,2381334,0.93,2.06,0.00,100.00
0,2281971,1.00,2.57,0.00,100.00
0,2157493,0.99,2.42,0.00,0.00
0,2305311,1.00,2.17,100.00,0.00
0,2427883,0.99,2.29,0.00,100.00
0,2589365,0.97,2.85,0.00,100.00
0,2150531,1.00,2.01,0.00,100.00
0,2242022,0.97,2.03,0.00,100.00
0,2159846,0.96,1.93,40.21,100.00
0,2511657,1.00,2.35,100.00,100.00
0,2325027,1.00,2.20,100.00,0.00
0,2302121,1.00,2.18,100.00,0.00
0,2420850,1.00,3.06,0.00,100.00
0,2130494,1.00,1.99,0.00,100.00
0,2170860,1.00,2.03,100.00,100.00
0,2151843,1.00,2.62,0.00,100.00
0,2478670,1.00,2.81,100.00,100.00
0,2191691,0.99,2.04,0.00,100.00
0,2544735,0.96,2.78,0.00,0.00
0,2117009,1.00,2.46,0.00,100.00
0,2343308,0.97,2.59,0.00,100.00
0,2512898,0.99,2.81,0.00,0.00
0,2436126,0.96,2.20,100.00,0.00
0,2552311,0.99,2.39,0.00,100.00
0,2313348,1.00,2.67,0.00,100.00
0,2495290,0.94,2.23,0.00,0.00
0,2416338,0.97,2.69,100.00,100.00
0,2114495,0.98,1.97,0.00,100.00
0,2451641,0.98,2.28,100.00,100.00
0,2432203,0.97,2.23,100.00,0.00
0,2472799,1.00,2.32,0.00,100.00
0,2152060,0.93,2.44,0.00,100.00
0,2374857,1.00,2.24,0.00,100.00
0,2375170,0.99,2.23,0.00,100.00
0,2394405,0.97,2.20,0.00,100.00
0,2182324,1.00,2.06,0.00,100.00
0,2200517,0.98,2.65,0.00,100.00
0,2217144,0.97,2.03,100.00,38.80
0,2484556,1.00,2.89,0.00,100.00
0,2477193,0.97,2.28,0.00,100.00
0,2327610,0.98,2.80,100.00,100.00
0,2533506,0.97,2.34,100.00,0.00
0,2246646,0.98,2.08,0.00,0.00
0,2188929,1.00,2.05,0.00,0.00
0,2470817,1.00,2.85,0.00,100.00
0,2410235,0.96,2.84,0.00,100.00
0,2098629,0.97,2.52,100.00,100.00
0,2111234,0.95,1.90,0.00,100.00
0,2576727,1.00,2.44,0.00,100.00
0,2331922,0.94,2.08,100.00,100.00
0,2459912,1.00,2.32,100.00,0.00
3,2588359,1.00,3.17,0.00,100.00
0,2413404,1.00,3.03,0.00,100.00
0,2163061,1.00,2.71,0.00,100.00
0,2212123,1.00,2.76,0.00,100.00
0,2557736,0.91,2.20,0.00,100.00
0,2474431,1.00,3.09,0.00,100.00
0,2469057,1.00,2.34,0.00,100.00
0,2104877,1.00,2.63,0.00,100.00
0,2206313,1.00,2.09,100.00,0.00
0,2371104,0.98,2.18,0.00,100.00
0,2397808,0.98,2.24,0.00,100.00
0,2479156,0.95,2.95,0.00,100.00
0,2208954,0.99,2.08,0.00,100.00
2,2133680,0.96,1.94,0.00,100.00
0,2257968,0.96,2.06,0.00,100.00
0,2444022,1.00,2.32,100.00,100.00
0,2606810,1.00,2.46,71.18,0.00
0,2335262,0.99,2.17,100.00,0.00
0,2395666,1.00,2.25,0.00,100.00
0,2424728,0.94,2.63,0.00,100.00
0,2347450,1.00,2.73,0.00,0.00
0,2211463,1.00,2.57,0.00,100.00
0,2451465,1.00,2.85,100.00,100.00
2,2104764,0.99,1.95,100.00,100.00
0,2273184,1.00,2.67,0.00,0.00
0,2537591,1.00,2.98,100.00,0.00
3,2617447,0.93,2.91,100.00,100.00
0,2176636,0.94,2.41,0.00,0.00
0,2328136,1.00,2.19,0.00,100.00
0,2343453,1.00,2.71,0.00,100.00
0,2270002,1.00,2.64,0.00,100.00
0,2434086,1.00,2.29,0.00,100.00
0,2217663,0.88,2.29,0.00,100.00
0,2398003,1.00,2.25,0.00,0.00
0,2419801,1.00,2.27,100.00,100.00
0,2296683,0.97,2.60,0.00,100.00
0,2303645,1.00,2.16,100.00,0.00
0,2567033,1.00,2.42,0.00,100.00
0,2113750,1.00,2.47,0.00,100.00
0,2162313,1.00,2.53,0.00,100.00
0,2510986,0.94,2.22,0.00,100.00
0,2544133,1.00,2.39,100.00,100.00
2,2242627,0.98,2.06,100.00,0.00
0,2286792,1.00,2.15,0.00,100.00
0,2433347,0.92,2.63,0.00,100.00
0,2468907,0.98,2.83,0.00,100.00
0,2335391,1.00,2.72,100.00,100.00
0,2322807,0.94,2.05,0.00,100.00
0,2278606,0.97,2.08,0.00,100.00
0,2264007,1.00,2.13,100.00,100.00
0,2231855,1.00,2.10,0.00,100.00
0,2384337,0.94,2.11,0.00,0.00
3,2492428,1.00,2.82,100.00,100.00
0,2297475,1.00,2.16,0.00,100.00
0,2236110,1.00,2.10,0.00,100.00
0,2410485,0.95,2.16,100.00,100.00
0,2335649,0.98,2.70,0.00,100.00
0,2423875,0.97,2.74,100.00,100.00
0,2378117,0.97,2.70,0.00,100.00
0,2326098,1.00,2.72,0.00,0.00
0,2351498,0.96,2.12,100.00,0.00
0,2443896,0.94,2.17,0.00,100.00
0,2424339,0.98,2.79,100.00,100.00
0,2217034,1.00,2.84,100.00,100.00
0,2508942,0.97,2.28,0.00,100.00
0,2175006,1.00,2.05,0.00,100.00
0,2412132,0.93,2.72,0.00,100.00
0,2477394,1.00,2.34,0.00,100.00
0,2552990,0.98,2.36,0.00,100.00
0,2367671,1.00,2.24,0.00,100.00
0,2152288,0.97,2.56,0.00,100.00
0,2571378,0.94,2.95,0.00,100.00
0,2219548,1.00,2.71,100.00,100.00
0,2362216,0.93,2.06,0.00,100.00
0,2420408,0.91,2.09,0.00,100.00
0,2166635,0.94,2.49,0.00,100.00
0,2126509,0.97,2.51,100.00,0.00
0,2284092,0.98,2.73,0.00,100.00
0,2387331,1.00,2.91,0.00,100.00
0,2297982,1.00,2.79,0.00,100.00
0,2597869,0.98,3.10,0.00,100.00
0,2318262,0.97,2.13,0.00,100.00
0,2235340,0.96,2.04,100.00,0.00
0,2409748,1.00,2.27,100.00,0.00
0,2547273,0.93,2.87,0.00,100.00
3,2614646,1.00,2.43,0.00,100.00
0,2255164,1.00,2.75,0.00,100.00
0,2332941,0.97,2.13,0.00,100.00
0,2509892,1.00,2.37,100.00,100.00
0,2422943,1.00,2.72,0.00,100.00
0,2255730,1.00,2.73,0.00,100.00
0,2560421,0.96,2.96,0.00,100.00
0,2343169,1.00,2.21,100.00,100.00
0,2618844,1.00,2.95,100.00,100.00
0,2599738,0.92,2.69,0.00,100.00
0,2484630,1.00,2.34,0.00,100.00
0,2175477,1.00,2.05,0.00,100.00
0,2409671,0.98,2.22,0.00,100.00
0,2552590,1.00,3.05,100.00,0.00
0,2142576,1.00,2.59,0.00,0.00
0,2209735,1.00,2.10,0.00,0.00
0,2168079,0.99,2.03,0.00,100.00
0,2241592,0.91,2.44,0.00,0.00
0,2293884,1.00,2.18,100.00,100.00
0,2233630,0.99,2.06,100.00,100.00
0,2255523,1.00,2.54,0.00,100.00
0,2168286,0.92,2.39,0.00,100.00
0,2560654,1.00,3.08,0.00,100.00
2,2215640,1.00,2.09,0.00,0.00
0,2211799,1.00,2.09,0.00,100.00
0,2182904,0.93,1.93,100.00,100.00
0,2407406,1.00,2.90,0.00,100.00
0,2351138,1.00,2.23,0.00,100.00
0,2188581,1.00,2.08,0.00,100.00
0,2231637,1.00,2.12,100.00,100.00
0,2478379,0.93,2.18,0.00,100.00
0,2290163,1.00,2.99,0.00,100.00
0,2203103,0.99,2.86,0.00,100.00
0,2308329,0.90,1.97,0.00,0.00
0,2599061,0.97,3.06,100.00,100.00
0,2291469,1.00,2.78,0.00,0.00
2,2125090,1.00,2.61,0.00,100.00
0,2420286,0.99,3.11,0.00,0.00
0,2339567,0.99,2.84,0.00,100.00
0,2479004,0.93,3.00,100.00,100.00
0,2582937,1.00,2.44,100.00,0.00
0,2257950,1.00,2.54,0.00,100.00
0,2613603,0.99,3.32,0.00,100.00
0,2529023,0.95,2.27,0.00,0.00
0,2367570,1.00,2.23,0.00,0.00
0,2290613,1.00,2.16,0.00,100.00
0,2485106,1.00,3.19,0.00,100.00
0,2312925,1.00,2.97,0.00,100.00
0,2271487,1.00,2.16,100.00,0.00
0,2302473,0.96,2.48,100.00,100.00
0,2307250,1.00,2.18,0.00,100.00
0,2500099,1.00,2.38,0.00,100.00
0,2581499,1.00,3.37,100.00,100.00
0,2533779,1.00,3.09,100.00,100.00
0,2510348,0.92,2.81,0.00,100.00
0,2237852,0.99,2.10,100.00,0.00
0,2331523,0.99,2.15,0.00,100.00
0,2246678,1.00,2.14,0.00,33.02
3,2609272,0.98,2.98,100.00,100.00
0,2230870,0.93,2.54,100.00,100.00
0,2610486,0.92,2.92,0.00,0.00
0,2284529,1.00,2.75,100.00,100.00
0,2280000,0.99,2.13,0.00,100.00
0,2599146,0.98,2.43,100.00,0.00
0,2357937,1.00,2.20,0.00,0.00
0,2503872,1.00,3.04,0.00,100.00
0,2408776,1.00,3.10,0.00,100.00
0,2140321,0.99,2.70,0.00,100.00
0,2579017,1.00,3.24,100.00,100.00
0,2408613,1.00,2.24,0.00,100.00
0,2129048,0.97,1.94,0.00,100.00
0,2224622,1.00,2.09,100.00,100.00
0,2499980,1.00,2.34,0.00,100.00
0,2583847,1.00,2.43,0.00,100.00
0,2237631,1.00,2.66,0.00,100.00
0,2128021,0.98,2.49,0.00,100.00
0,2307270,0.89,2.46,0.00,100.00
0,2114081,1.00,2.53,0.00,100.00
3,2572706,1.00,3.03,100.00,0.00
0,2565279,0.93,2.25,0.00,0.00
0,2311200,1.00,2.89,0.00,0.00
0,2102708,1.00,2.63,0.00,100.00
0,2331859,1.00,2.79,100.00,0.00
0,2355990,0.93,2.06,0.00,100.00
0,2223236,1.00,2.68,0.00,100.00
0,2275013,0.91,1.95,0.00,100.00
0,2438031,0.91,2.69,0.00,0.00
0,2440084,1.00,2.31,100.00,100.00
0,2506748,0.90,2.11,100.00,100.00
0,2131440,1.00,1.99,0.00,100.00
0,2237781,0.96,2.57,0.00,100.00
0,2342743,0.94,2.07,100.00,0.00
2,2148529,0.94,2.30,0.00,100.00
0,2149710,1.00,2.57,0.00,0.00
0,2538128,0.86,2.07,100.00,100.00
0,2301054,1.00,2.61,88.78,100.00
0,2331810,1.00,2.18,100.00,0.00
0,2588370,0.91,2.22,0.00,100.00
0,2256047,0.97,2.07,0.00,100.00
0,2286988,0.99,2.14,100.00,100.00
0,2558032,1.00,2.90,0.00,100.00
0,2516721,1.00,3.05,0.00,100.00
0,2248583,1.00,2.72,100.00,100.00
0,2561078,0.96,2.80,0.00,0.00
0,2167959,1.00,2.71,0.00,100.00
0,2446970,1.00,3.01,100.00,0.00
0,2608199,1.00,3.06,0.00,0.00
0,2248975,1.00,2.13,0.00,100.00
0,2333384,1.00,2.21,0.00,100.00
0,2310084,1.00,2.84,0.00,100.00
0,2599506,0.96,2.37,100.00,100.00
0,2247345,1.00,2.55,0.00,100.00
0,2330870,1.00,2.20,0.00,100.00
0,2376859,0.98,2.18,0.00,100.00
0,2329079,1.00,2.20,0.00,0.00
0,2556761,1.00,2.94,0.00,100.00
0,2373097,1.00,2.23,100.00,100.00
0,2492247,0.97,2.93,0.00,100.00
0,2554617,1.00,3.12,0.00,100.00
0,2446554,0.96,2.91,0.00,100.00
0,2554641,1.00,2.42,0.00,100.00
3,2526835,0.93,2.70,100.00,37.73
0,2186189,1.00,2.52,0.00,100.00
0,2482660,1.00,2.34,100.00,100.00
0,2273220,0.98,2.10,0.00,100.00
0,2360658,0.97,2.16,0.00,100.00
0,2162354,1.00,2.04,0.00,100.00
0,2421869,0.98,2.89,0.00,100.00
0,2453649,1.00,3.00,0.00,0.00
0,2477908,0.96,2.74,0.00,100.00
0,2309179,1.00,2.82,12.68,0.00
0,2520764,1.00,2.36,0.00,100.00
0,2516316,1.00,3.06,0.00,100.00
3,2606162,1.00,2.95,0.00,100.00
0,2419688,1.00,2.96,100.00,0.00
0,2382929,0.93,2.07,0.00,100.00
0,2613351,0.99,3.16,0.00,100.00
0,2332022,0.99,2.19,0.00,100.00
0,2293344,0.97,2.73,0.00,100.00
0,2523990,1.00,2.39,0.00,100.00
0,2543816,1.00,2.41,0.00,100.00
0,2442930,1.00,2.31,0.00,100.00
0,2520491,0.85,2.03,0.00,100.00
0,2350330,1.00,2.22,0.00,100.00
0,2220265,1.00,2.75,0.00,100.00
0,2329916,0.99,2.87,0.00,100.00
0,2347337,1.00,2.22,0.00,100.00
0,2363014,1.00,2.23,0.00,100.00
0,2483096,1.00,3.08,0.00,0.00
0,2137061,1.00,2.45,0.00,100.00
0,2549351,1.00,3.14,0.00,100.00
0,2260506,1.00,2.14,0.00,100.00
0,2586779,0.86,2.76,100.00,100.00
0,2525806,0.96,2.98,0.00,100.00
0,2185746,1.00,2.07,0.00,100.00
0,2102139,0.92,1.84,0.00,100.00
2,2181537,0.97,1.99,0.00,0.00
0,2183044,1.00,2.66,0.00,0.00
0,2214823,1.00,2.09,0.00,0.00
0,2408124,0.91,2.07,100.00,100.00
0,2575750,0.97,2.33,0.00,100.00
0,2374047,0.94,2.69,0.00,0.00
0,2528004,1.00,3.14,0.00,100.00
2,2119831,0.99,1.98,0.00,100.00
0,2166531,0.97,1.98,0.00,100.00
0,2402021,0.99,2.91,0.00,100.00
0,2137110,1.00,2.61,0.00,100.00
0,2292722,0.99,2.77,0.00,100.00
0,2163388,1.00,2.04,0.00,0.00
0,2244438,1.00,2.13,0.00,100.00
0,2104168,1.00,1.99,0.00,100.00
0,2304858,1.00,2.82,0.00,97.83
0,2395568,1.00,2.94,0.00,100.00
0,2099581,0.97,2.49,0.00,100.00
0,2566947,0.96,3.05,100.00,0.00
0,2153324,1.00,2.49,100.00,100.00
0,2549670,1.00,2.39,76.89,100.00
0,2177970,0.96,2.40,0.00,100.00
0,2363521,1.00,2.24,100.00,100.00
0,2124714,1.00,2.45,0.00,100.00
2,2231289,0.94,1.97,100.00,0.00
0,2553241,1.00,2.39,0.00,100.00
0,2157772,0.88,2.32,0.00,0.00
0,2471132,1.00,2.34,100.00,100.00
0,2519373,1.00,2.36,0.00,100.00
0,2260645,0.96,2.67,0.00,100.00
0,2362367,0.99,2.21,0.00,0.00
0,2304534,1.00,2.86,0.00,0.00
0,2474109,1.00,2.34,0.00,100.00
0,2588398,0.97,3.10,0.00,100.00
0,2262825,0.94,2.01,0.00,100.00
0,2394558,1.00,2.27,0.00,0.00
0,2330554,1.00,2.21,100.00,0.00
0,2344180,0.94,2.06,100.00,0.00
0,2214017,1.00,2.58,0.00,100.00
